,Emp ID,Name,DOB,SSN,State
1510,1869,Christopher Williams,1973-01-21,749-80-6972,Arizona
1511,92,Daniel Stewart,1963-01-06,126-38-8344,Arizona
1512,1107,Jason Lopez,1958-01-17,539-76-8706,Wisconsin
1513,91,Grace Garcia,1980-06-30,637-84-5358,Colorado
1514,940,Adam Lee,1971-01-22,339-89-5729,Pennsylvania
1515,593,Brian Rivera,1979-02-09,448-23-5280,West Virginia
1516,1327,Justin Howard,1962-03-21,244-01-7396,Alabama
1517,1068,Bonnie Joseph,1991-10-10,395-33-0637,Wisconsin
1518,98,Michael Richard,1963-08-12,335-06-1758,Wisconsin
1519,1935,Matthew Ortega,1959-02-10,272-96-0957,Arizona
1520,1525,Christine Sparks,1969-06-26,297-58-9890,Rhode Island
1521,1334,Troy Reynolds,1967-04-04,289-12-0710,Nevada
1522,1267,Ronald Taylor,1979-07-09,836-41-5753,California
1523,1370,Donald Lyons,1958-06-10,749-07-4933,Indiana
1524,1461,Lisa Hicks,1990-10-03,087-19-1465,Michigan
1525,1383,Carolyn Wells,1976-11-27,272-05-6075,Massachusetts
1526,1945,Sandra Powers,1991-10-10,209-23-0672,Washington
1527,1645,Dawn Brown,1959-03-10,603-60-8962,Wyoming
1528,807,George Oconnell,1975-03-31,247-66-5547,Delaware
1529,1246,Jackson Lucero,1963-05-12,852-75-6377,Michigan
1530,764,Travis Smith,1992-04-23,137-67-2120,Louisiana
1531,1653,Bianca Wong,1978-07-15,855-60-9401,Louisiana
1532,427,Willie Allen,1993-01-29,616-16-6874,Rhode Island
1533,1321,Andrew Rodgers,1991-08-07,733-62-7522,Maine
1534,133,James James,1981-05-07,435-61-0406,Oklahoma
1535,1105,Amy Estrada,1984-07-30,071-33-6593,Wisconsin
1536,73,Mary Carrillo,1960-06-10,103-94-2605,New Jersey
1537,892,Jamie Jones,1980-02-12,716-33-0066,Hawaii
1538,452,Carol Foster,1988-01-13,096-92-5822,Delaware
1539,2056,Ann Mitchell,1966-06-14,499-72-6382,Alaska
1540,1071,Cynthia Robinson,1968-05-10,802-13-2765,Louisiana
1541,548,Lauren Allen,1968-06-14,030-09-5523,Arkansas
1542,381,James Baker,1973-10-09,568-66-0137,Oklahoma
1543,2053,Katherine Glass,1966-01-14,741-93-9120,New Hampshire
1544,377,Lori Alvarado,1987-08-07,697-94-3011,Alabama
1545,810,Elizabeth Mack,1987-10-31,453-69-0674,Wisconsin
1546,678,Daniel Rodriguez,1970-07-05,865-80-5485,North Carolina
1547,103,Melanie Garrett,1957-12-13,342-97-9240,Utah
1548,1775,William Landry,1973-02-26,569-64-8042,Montana
1549,985,Chelsea Gallagher,1993-08-03,760-26-7805,Vermont
1550,1931,Stephanie Greer,1965-04-10,724-99-7531,Virginia
1551,174,Victoria Mcdaniel,1965-09-14,058-73-9517,California
1552,1187,Francisco Archer,1981-08-19,407-94-6654,Alaska
1553,1141,Caroline Morrison,1966-04-24,067-31-1880,Missouri
1554,1562,Mary Daniel,1971-06-12,470-25-9538,Illinois
1555,655,Paul Harris,1973-03-27,878-93-1734,Texas
1556,949,Jay Smith,1979-04-02,147-90-8985,Kentucky
1557,1850,Ashlee Hall,1962-10-10,663-06-0455,Montana
1558,177,Meagan Harrington,1988-08-04,254-83-1677,Illinois
1559,537,Jasmine Ho,1977-01-30,736-75-0531,Massachusetts
1560,2027,Jill Jones,1977-10-10,762-91-4898,Illinois
1561,1702,Kathryn Rodgers,1979-12-23,519-65-2077,California
1562,1059,Karen Nolan,1988-05-11,691-41-9034,Massachusetts
1563,82,Randy Johnston,1989-07-25,349-04-6052,North Carolina
1564,2020,William Doyle,1967-02-14,145-47-8137,Arkansas
1565,1531,Dylan Singh,1965-08-12,756-14-1489,Connecticut
1566,1221,Erin Norton,1991-08-12,089-12-8009,Nebraska
1567,604,Jonathan Bennett,1991-02-08,469-17-0104,New Jersey
1568,1878,Abigail Wong,1988-03-04,157-20-1896,Florida
1569,2008,Shawn Bennett,1980-07-19,482-29-0598,Oklahoma
1570,202,Dawn Kramer,1988-09-11,742-84-7257,Louisiana
1571,1121,Steven Taylor,1958-01-21,634-76-0487,Alabama
1572,124,Michael Newton,1973-08-02,098-12-8678,Oklahoma
1573,843,James Day,1991-02-16,400-07-2205,Vermont
1574,1871,Alec Williams,1981-08-08,465-89-3293,Alabama
1575,389,Jill Torres,1958-02-27,438-48-9730,Connecticut
1576,2072,Stephanie Sullivan,1973-05-12,002-60-1275,New Jersey
1577,1578,James Knight,1970-06-14,705-23-0910,Texas
1578,144,Brandon Lyons,1963-11-25,533-93-8469,Maine
1579,1614,Melinda Martin,1974-01-26,400-84-3356,Colorado
1580,1703,Sara Riley,1980-04-04,101-56-8451,Massachusetts
1581,1753,James Parks,1972-03-05,884-90-5111,Michigan
1582,930,Andrew Wilkerson,1961-07-18,513-78-1067,Arkansas
1583,647,Gary Rice,1965-10-25,325-62-3962,Wyoming
1584,1885,Juan Carr,1959-10-10,420-94-1881,Montana
1585,388,Michael Chapman,1993-10-08,080-78-7919,North Carolina
1586,1130,Mike Richardson,1975-05-02,490-07-2258,Arkansas
1587,312,Daniel Ramirez,1965-07-05,788-45-9999,New Jersey
1588,1867,Anna Davies,1979-01-08,492-72-2450,Idaho
1589,868,Stephanie Harper,1966-04-15,329-51-2813,Illinois
1590,1859,Christopher Garcia,1962-04-30,315-76-1247,Alabama
1591,359,Joshua Webb,1964-10-29,174-50-4482,Arkansas
1592,2108,Kelly Evans,1969-01-25,281-29-1066,Pennsylvania
1593,752,Marissa Davis,1975-06-15,675-38-5270,Arizona
1594,90,Jermaine Clark,1979-04-12,853-05-5497,Massachusetts
1595,733,Tanner Medina,1958-07-18,020-93-5988,Virginia
1596,951,Donald Dunlap,1993-01-18,883-50-9427,Nevada
1597,1628,Joseph Ewing,1957-11-21,695-02-6418,New Jersey
1598,1243,Kimberly Smith,1974-01-07,190-18-9371,Maine
1599,1247,Nicholas Obrien,1984-05-11,171-03-2045,Alabama
1600,917,Jason Perez,1968-06-18,495-31-5216,New York
1601,2062,Jesse Hernandez,1977-01-10,211-07-1848,Kansas
1602,413,Brendan Newman,1980-04-08,106-80-0507,Pennsylvania
1603,2066,Marisa Cunningham,1963-04-15,620-92-7660,South Dakota
1604,365,Christopher Lee,1963-11-03,456-48-2873,Utah
1605,654,Laura Walker,1985-01-02,725-35-7447,Maine
1606,625,Richard Downs,1967-09-14,070-04-7597,Tennessee
1607,62,Cynthia Black,1957-10-13,841-12-1892,Wyoming
1608,1695,Sara Vazquez,1972-04-08,594-21-1732,South Dakota
1609,1209,Logan Reynolds,1994-04-16,161-83-4618,New Hampshire
1610,938,Michele Brown,1978-09-22,821-20-5035,New Mexico
1611,396,James Rodriguez,1981-01-25,500-95-3339,Oregon
1612,458,Jason Jennings,1972-07-06,322-18-7206,California
1613,1590,Rebecca Petty,1961-01-27,203-12-3996,Nevada
1614,1416,Jeremy Wagner,1986-12-29,337-14-2501,Kentucky
1615,1098,Mary Vincent,1965-09-01,802-02-2149,Georgia
1616,1279,Nathan Wolfe,1976-05-03,262-38-2075,South Carolina
1617,492,Jose Adkins,1971-12-13,786-85-5374,West Virginia
1618,1979,Miranda Mitchell,1967-10-06,728-95-9105,Utah
1619,1224,Peter Hunt,1966-04-19,359-70-5402,Illinois
1620,341,Katie Lynn,1983-10-17,899-67-3701,Washington
1621,598,Nancy Smith,1965-02-12,624-47-2243,South Carolina
1622,906,Adam King,1990-05-14,297-35-9527,Oregon
1623,490,Shawna Chan,1991-12-17,327-98-6067,Louisiana
1624,296,Joseph Dudley,1979-07-17,286-73-6312,New Hampshire
1625,1519,Lori Gallagher,1957-02-08,585-13-7013,Kentucky
1626,2004,Antonio Velasquez,1984-01-03,340-44-8910,Missouri
1627,719,Steven Harris,1970-12-14,624-31-2872,North Carolina
1628,953,Amanda Brown,1980-01-27,573-86-2038,Oregon
1629,1344,Ashley Morales,1963-04-25,617-53-9001,Nevada
1630,778,Gina Holder,1971-03-30,741-80-0286,Oklahoma
1631,1,Donald Flores,1984-04-06,073-98-5306,Texas
1632,1122,Tanner Coleman,1959-03-10,319-75-4304,West Virginia
1633,852,Julie Burnett,1975-05-04,889-79-8126,Iowa
1634,335,Eric Ball,1963-04-13,070-68-4040,Missouri
1635,1006,Alejandro Harris,1976-08-15,551-03-5703,Maryland
1636,154,Cindy Rojas,1989-06-16,592-35-1963,Ohio
1637,467,Nicole Mueller,1991-08-11,739-16-4424,Nevada
1638,1332,Karen Dennis,1983-08-27,244-54-0487,Tennessee
1639,614,Austin Rodriguez,1994-09-06,127-49-0095,Virginia
1640,2061,Frances Stewart,1982-05-02,499-97-1069,Delaware
1641,1786,Katie Camacho,1959-09-24,729-53-2447,Minnesota
1642,541,Samuel Huber,1981-04-11,748-25-9237,Maryland
1643,1322,Thomas Hernandez,1964-06-10,773-19-9293,Virginia
1644,1343,Sharon Bryant,1965-05-08,501-71-9955,New Hampshire
1645,1882,Daniel Choi,1968-03-10,491-94-1109,Nevada
1646,835,Janice Perry,1966-06-04,723-40-9017,Massachusetts
1647,1275,Lauren Cruz,1985-06-19,242-34-2521,Alaska
1648,1017,Steven Taylor,1976-04-03,565-98-5758,Delaware
1649,682,Teresa Padilla,1984-07-22,854-68-8415,North Dakota
1650,997,Andrew Brooks,1967-03-26,197-55-7690,Rhode Island
1651,264,Antonio Townsend,1992-04-11,284-49-1545,Missouri
1652,1777,Kristina Hill,1984-06-23,842-03-0946,New York
1653,307,Sarah Johnson,1968-01-02,378-82-2953,Iowa
1654,510,Aaron Johnson,1970-07-21,126-39-0554,Iowa
1655,1696,Michael Brown,1966-02-01,442-68-8406,Colorado
1656,640,Phillip Brown,1994-06-29,319-50-3100,Kansas
1657,954,Kevin Pollard,1977-02-19,417-43-3147,Iowa
1658,1124,Tommy Castro,1987-11-24,596-03-4794,Oregon
1659,398,Courtney Walker,1976-10-29,528-20-6744,Florida
1660,2089,Daniel Ramsey,1969-09-01,033-32-5559,North Carolina
1661,959,Michael Robbins,1981-02-08,439-59-8280,Indiana
1662,198,Robert Murphy,1978-10-05,788-96-4258,Maryland
1663,1605,Matthew Parks,1963-01-15,656-30-4990,New Jersey
1664,1310,Randy Acosta,1983-08-26,167-89-8896,New Hampshire
1665,1152,Anna Harrell,1979-07-20,683-24-2164,New Hampshire
1666,1891,Julie Russell,1963-06-01,360-70-9843,Arizona
1667,1909,Melissa Martinez,1977-01-13,199-65-3101,Arkansas
1668,123,Donna King,1984-05-22,359-82-5938,Iowa
1669,2051,Ashley Ryan,1975-08-28,850-41-0520,Colorado
1670,44,Joshua Golden,1968-09-04,185-49-9925,Maine
1671,60,Jared Miranda,1987-10-05,662-99-8276,Minnesota
1672,1549,Richard Martinez,1992-05-13,283-99-2702,Virginia
1673,179,Kimberly Andersen,1971-08-04,177-25-1839,Georgia
1674,1346,Kenneth Moore,1982-04-30,727-71-0900,Illinois
1675,1470,Cheryl Payne,1967-06-11,054-40-0836,Connecticut
1676,1063,Lauren Lewis,1957-03-09,407-62-6569,Nebraska
1677,714,Rachel Anderson,1991-10-29,875-82-2308,Delaware
1678,1742,Jessica Snyder,1964-05-27,861-93-3836,New Mexico
1679,1704,Edgar Jennings,1974-09-10,610-20-6853,Vermont
1680,912,Mark Brown,1973-03-11,669-65-2028,Alaska
1681,1981,Erica Wilson,1962-08-23,238-58-0180,Nebraska
1682,1647,Miguel Pierce,1971-02-18,737-19-7771,Vermont
1683,120,Robert Kim,1967-03-03,655-94-6091,Delaware
1684,703,Todd Garza,1976-10-22,161-04-3578,Ohio
1685,440,Jessica Thompson,1965-03-13,052-28-1210,Pennsylvania
1686,1274,Erica Waller,1987-08-17,045-07-0085,West Virginia
1687,522,Thomas Stark,1992-12-02,523-08-0771,Arizona
1688,865,Emily Morris,1973-09-22,562-60-0441,Michigan
1689,599,Jose Jennings,1974-05-24,501-49-5779,Utah
1690,915,Tricia Stone,1992-10-29,404-13-9831,Vermont
1691,1311,Tiffany Robertson,1987-01-21,003-21-2229,Nevada
1692,326,Stacy Chambers,1974-11-20,583-49-8177,Iowa
1693,1503,Tyler Davis,1975-07-25,071-32-5636,Massachusetts
1694,27,Scott Mitchell,1958-06-16,643-42-0295,Nevada
1695,439,Samantha House,1963-09-18,842-18-1318,Indiana
1696,839,Antonio Jones,1968-08-24,005-52-3726,North Dakota
1697,266,Christopher Blackburn,1967-11-17,805-99-6161,Wisconsin
1698,817,Ryan Hayes,1958-12-19,847-69-2420,Minnesota
1699,375,Michelle Hull,1965-09-16,849-86-6277,West Virginia
1700,2034,Daniel Bradley,1966-06-24,575-02-7873,Tennessee
1701,1542,Jason Alexander,1973-07-24,892-36-3904,Kentucky
1702,911,Audrey Crane,1968-02-03,620-86-3433,North Dakota
1703,1089,Scott Walker,1969-07-06,464-96-2922,New Hampshire
1704,920,Pamela Andrews,1970-05-17,075-09-7569,South Carolina
1705,1407,Andrew Boone,1971-11-23,554-02-7128,Arizona
1706,1287,William Nash,1986-03-25,673-30-6906,Alaska
1707,288,Leah Huynh,1973-12-22,778-29-8917,Washington
1708,1678,Margaret Peterson,1972-01-11,067-56-6604,Alabama
1709,1429,Richard Neal,1983-03-04,205-17-4798,Delaware
1710,926,Brian Frost,1962-03-25,235-90-1600,Arizona
1711,947,David Logan,1959-11-23,536-27-4440,Arizona
1712,1932,Paige Carter,1994-07-15,878-56-0153,Illinois
1713,2047,Jennifer Garcia,1994-02-03,875-72-6599,Massachusetts
1714,557,Tom Diaz,1968-10-20,309-07-8562,Michigan
1715,1317,Sean Nguyen,1984-12-07,046-94-7578,Missouri
1716,1934,Chelsea Gibson,1994-11-12,198-53-5956,Mississippi
1717,2087,Kaitlyn Navarro,1972-06-03,897-24-7020,Louisiana
1718,1220,Alejandra Castillo,1973-01-07,373-02-7442,Connecticut
1719,552,Vanessa Russell,1958-05-09,483-25-7025,Vermont
1720,121,Jeremy Arias,1979-04-08,885-33-0400,Wisconsin
1721,1235,Jason Hurley,1980-01-16,546-48-8792,Colorado
1722,2003,Shannon Smith,1973-10-08,093-96-5776,Connecticut
1723,1196,Justin Goodwin,1969-08-01,609-17-1175,Arkansas
1724,1437,Cynthia Moreno,1979-10-25,110-78-6949,Iowa
1725,1319,Gary Parker,1959-08-23,267-46-8965,North Carolina
1726,1955,Sara Ramirez,1994-08-17,223-56-8224,Wyoming
1727,1170,Amanda Kelly,1957-05-04,231-87-4945,Nebraska
1728,1534,Marie Fletcher,1957-07-22,065-94-2740,New Hampshire
1729,1750,Tamara Sutton,1960-02-22,296-92-6071,Nebraska
1730,1740,Denise Reynolds,1980-12-25,559-99-3349,Vermont
1731,1675,Joshua Jensen,1986-09-16,885-97-1905,Kentucky
1732,1797,Megan Taylor,1974-09-25,301-36-0911,West Virginia
1733,1434,Kimberly Harris,1980-03-15,566-84-5957,Utah
1734,327,Matthew Maldonado,1975-08-12,635-77-2760,North Carolina
1735,259,Tyler Odonnell,1958-02-03,806-69-4977,Missouri
1736,826,Crystal Gillespie,1965-09-01,174-48-2014,New Jersey
1737,1035,Charles Rangel,1958-08-08,012-84-1578,Washington
1738,606,Janet Conway,1982-11-16,177-62-0264,Montana
1739,698,Gregory Bell,1971-11-07,173-18-1739,Maryland
1740,2107,Jordan Kennedy,1991-11-18,201-29-3302,Kansas
1741,272,Daniel Peterson,1967-10-15,279-03-5262,Louisiana
1742,1922,Suzanne Duncan,1970-08-05,186-32-1866,Delaware
1743,1566,Jared Cole,1993-07-05,040-99-9210,California
1744,1479,Sarah Gill,1979-05-29,368-58-2475,Idaho
1745,1953,Gina Moon,1989-04-16,712-62-6026,Delaware
1746,1199,Kristen Gomez,1994-02-14,359-30-3365,Colorado
1747,1565,Brandi Herrera,1967-08-21,134-66-2202,Missouri
1748,785,Scott Smith,1992-07-08,040-13-7083,Missouri
1749,525,Andrew Rocha,1980-11-15,033-19-6711,Virginia
1750,1384,Carol Gonzalez,1965-05-15,016-03-7727,North Dakota
1751,34,Tyler Allen,1990-10-20,474-01-2723,Louisiana
1752,357,Eric Stewart,1985-11-02,153-62-1687,Nebraska
1753,338,Tara Weiss,1984-01-26,590-32-1537,Kentucky
1754,1132,Melissa Long,1982-04-17,707-64-0270,Wisconsin
1755,600,Austin Moran,1986-11-08,564-67-4629,Missouri
1756,1646,Sheila Fuentes,1969-07-26,776-76-0928,Georgia
1757,820,Michael Jackson,1961-05-06,256-13-0399,North Dakota
1758,761,Alexander Robbins,1961-05-28,727-93-1810,New York
1759,1167,William Young,1957-10-08,346-34-6502,Indiana
1760,812,Amber Collins,1976-05-18,170-19-2118,Nevada
1761,185,Sarah Ware,1986-02-13,049-57-5840,Oregon
1762,1242,James Sanchez,1986-09-18,777-11-9729,West Virginia
1763,718,Mary Cisneros,1979-02-20,586-58-6532,Indiana
1764,1264,Lisa Peterson,1991-07-17,360-08-0624,Texas
1765,1943,David Hunt,1958-11-10,035-98-8751,California
1766,424,Heather Eaton,1988-12-29,414-94-4343,Maine
1767,1040,Christine Long,1963-01-15,591-57-4307,Ohio
1768,1081,Edward Rogers,1992-07-31,183-96-4719,Rhode Island
1769,1512,Robert Hernandez,1977-10-30,631-23-5768,Vermont
1770,916,Matthew Wells,1982-03-19,065-91-3424,Iowa
1771,1333,Ellen Jackson,1968-07-21,134-89-6239,Pennsylvania
1772,364,Thomas Brown,1962-01-11,002-08-6614,Alaska
1773,1634,Karen Thompson,1972-08-05,752-21-0708,Hawaii
1774,126,Debra Barr,1989-02-12,011-41-7326,Montana
1775,567,Melissa Johnson,1983-05-27,195-33-3935,Louisiana
1776,414,Ronald Boyd,1983-11-04,589-66-7000,Mississippi
1777,1010,Adam Davis,1959-03-14,621-23-9864,New Jersey
1778,1014,James Erickson,1979-02-17,203-32-6184,Rhode Island
1779,1208,William Lane,1982-04-15,868-88-0409,Vermont
1780,53,John White,1982-02-24,365-68-4393,Maine
1781,722,Pamela Ortiz,1990-03-13,105-71-6253,Pennsylvania
1782,1391,Donna Clark,1987-04-07,332-44-3543,North Carolina
1783,670,Mike Burke,1979-05-09,618-93-3812,New York
1784,2049,Michelle Hill,1957-01-26,895-80-2454,Alabama
1785,423,Dana Davis,1967-03-02,002-65-4598,Montana
1786,1181,Brittany Webster,1980-01-28,667-25-2296,Texas
1787,899,Justin Romero,1988-05-25,475-75-5569,Ohio
1788,1396,Brandon Miller,1974-04-01,378-84-2443,New Mexico
1789,648,Melissa Hendricks,1961-09-16,731-89-6637,Kansas
1790,245,Kimberly Scott,1964-10-10,682-10-2120,Oklahoma
1791,845,Amy Williams,1958-10-10,387-09-0952,Alaska
1792,1950,William Wright,1975-11-16,358-10-7918,Maryland
1793,362,Rachel Mcdowell,1979-04-26,688-60-2963,Alaska
1794,470,Barbara Estrada,1983-12-20,019-36-0289,Nevada
1795,539,William Jones,1967-08-13,622-16-4239,Maryland
1796,766,Michael Williams,1971-05-27,574-77-4633,Oklahoma
1797,450,Adrian Parker,1986-04-08,851-95-9399,Colorado
1798,1210,Ashley Rivera,1964-07-23,084-85-7934,Nebraska
1799,923,Matthew Griffin,1987-01-02,112-73-3734,Vermont
1800,378,Taylor Norman,1987-02-06,387-15-7109,Utah
1801,1297,Harry Roberts,1968-02-27,207-81-9243,Indiana
1802,1294,Shawn Snyder,1965-04-14,849-22-9603,Oklahoma
1803,617,Courtney Sanchez,1969-12-23,503-60-5491,Oklahoma
1804,2100,Cory Nguyen,1988-02-13,377-23-9204,New Hampshire
1805,1300,Dillon Porter,1994-07-08,871-75-3794,Florida
1806,1720,William Leach,1975-06-11,500-37-5386,Nevada
1807,1119,Amanda Sanders,1964-06-17,556-06-8479,Vermont
1808,1949,Bernard Kim,1968-10-04,631-75-3296,Illinois
1809,1020,Susan Mendez,1989-02-23,123-96-6760,Hawaii
1810,512,Lindsay Harris,1967-09-23,542-72-4974,Illinois
1811,1825,Elizabeth Mckay,1975-06-18,367-37-4629,Massachusetts
1812,1355,Laura Gonzalez,1991-02-23,651-49-0054,Colorado
1813,314,Amanda Ross,1957-06-06,379-45-0611,Kentucky
1814,597,Alejandro Scott,1968-11-05,702-85-3244,Oklahoma
1815,370,Derek Sanchez,1964-12-04,641-47-1818,Michigan
1816,895,Patrick King,1973-06-20,325-16-2638,Maine
1817,1846,Jill Hamilton,1991-11-07,314-11-9698,California
1818,2063,Brooke Peterson,1965-07-31,621-49-1545,Mississippi
1819,995,Michael Haas,1961-10-12,243-10-8176,Wyoming
1820,2065,Laura Clark,1983-11-01,299-43-9301,South Carolina
1821,907,Debbie Hill,1968-06-12,773-65-0343,Louisiana
1822,1049,Mike Miller,1980-11-20,443-56-6130,Montana
1823,1993,Gabriel Peters,1987-12-27,332-55-3489,Texas
1824,1545,Jeffrey Brown,1988-12-03,454-55-0673,California
1825,473,Jason Campbell,1976-07-24,564-34-3475,Utah
1826,1896,Anne Gill,1989-05-24,012-87-0549,Maine
1827,520,Katherine Wilson,1972-12-16,318-13-2381,Vermont
1828,218,Joseph Mcintosh,1961-07-17,023-59-1041,Tennessee
1829,662,Erin Ortiz,1962-07-25,147-95-1510,Texas
1830,1907,Donald Foster,1984-07-05,687-85-2750,Illinois
1831,1612,Erin Gallegos,1990-02-20,173-23-0552,South Carolina
1832,1171,Stephen Reed,1960-05-18,248-01-5458,Montana
1833,731,Ashley Gutierrez,1991-12-11,775-35-0123,Maine
1834,1335,Eileen Benson,1966-11-07,645-20-5795,Illinois
1835,781,Reginald Jackson,1965-08-10,238-73-6778,Connecticut
1836,1778,Felicia Edwards,1983-12-26,489-58-0974,Iowa
1837,113,Dawn Schmidt,1982-12-08,626-60-2713,Texas
1838,391,Jill Hall,1983-11-13,280-84-8813,Arizona
1839,1845,Laura Fox,1990-11-05,195-10-8109,Nebraska
1840,158,Darlene Ellis,1994-09-13,679-04-3881,Kentucky
1841,1320,Lisa Harris,1959-10-22,360-21-0170,Florida
1842,1951,David Miller,1976-04-13,483-63-1387,Montana
1843,69,Eric Clark,1971-11-21,352-24-3894,Maine
1844,1759,Rachel Washington,1985-11-07,314-61-8983,Wisconsin
1845,1365,Bianca Torres,1978-12-28,320-76-7874,Tennessee
1846,1671,Angela Smith,1961-03-13,295-74-5600,New York
1847,1424,Pamela Hale,1969-10-30,869-32-3067,Maine
1848,635,Kyle Rivera,1992-12-12,274-23-3275,Arkansas
1849,1044,Shari Stewart,1970-02-26,833-61-8470,Iowa
1850,2035,Nathan Sheppard,1968-08-07,857-25-8280,Michigan
1851,1371,Patricia Ferguson,1959-04-27,279-39-5356,Arkansas
1852,238,Natalie Porter,1974-02-05,673-88-1071,Delaware
1853,286,Robert Anderson,1982-05-27,261-13-4340,Tennessee
1854,1131,Andrew Howard,1965-08-11,600-72-5489,Alabama
1855,477,Randy Mack,1976-09-17,237-03-8346,Arizona
1856,1763,Crystal Thomas,1972-07-23,191-40-9079,Oregon
1857,1963,Angela Reyes,1959-07-26,397-76-4418,Kentucky
1858,72,Charles Williams,1972-01-09,771-75-1525,Kentucky
1859,1450,Andrea Brown,1967-12-28,355-99-9598,Indiana
1860,504,Timothy Henson,1987-04-18,305-96-0242,Wyoming
1861,1789,Terri Levine,1987-03-29,260-49-6427,Vermont
1862,971,Jesse Pacheco,1969-07-17,291-30-0584,California
1863,247,Julie Jacobs,1984-04-12,373-14-4568,Nebraska
1864,279,Stephanie Hoover,1990-08-30,579-13-5541,Utah
1865,2104,Veronica Blake,1991-05-28,593-65-4434,Utah
1866,2036,Matthew Smith,1958-08-10,487-86-1697,Wyoming
1867,1329,Elizabeth Lynn,1993-08-01,817-82-2211,Kentucky
1868,540,Devin Johnson,1964-07-11,064-88-3213,Utah
1869,284,Cameron Turner,1964-08-02,811-31-6438,North Carolina
1870,1548,Luke Robinson,1993-04-10,550-36-5430,Tennessee
1871,1834,Cheryl Carpenter,1994-01-03,049-86-8234,Louisiana
1872,183,Loretta Ramirez,1980-12-20,728-41-6782,Arkansas
1873,1843,Anthony Garner,1993-06-16,799-31-9060,North Dakota
1874,888,Walter West,1967-09-04,586-90-7787,Nevada
1875,594,Todd Brown,1978-04-30,008-12-6104,New Mexico
1876,562,Jenny Reed,1968-08-23,341-18-9156,Wyoming
1877,1337,Joseph Paul,1994-02-08,113-86-9283,New Jersey
1878,666,Samantha Brewer,1994-09-13,392-64-0433,North Dakota
1879,309,Jacqueline Shelton,1984-11-27,337-24-7295,Missouri
1880,967,Patricia Hamilton,1991-07-07,722-08-5191,Nebraska
1881,110,Megan Cook,1974-05-21,475-48-5748,Hawaii
1882,936,Thomas Caldwell,1987-01-25,120-19-7036,Texas
1883,1433,Samuel Ryan,1993-01-24,184-87-2946,New Jersey
1884,1879,Kayla Monroe,1969-01-10,140-99-4972,North Dakota
1885,404,Jessica Harper,1978-11-28,100-25-3504,Michigan
1886,152,Chad Copeland,1967-05-07,668-50-9661,Washington
1887,46,Joseph Anthony,1989-03-06,848-85-5196,Texas
1888,984,Madeline Irwin,1958-09-03,280-08-0671,Alaska
1889,318,Chad West,1974-01-12,023-33-1189,Minnesota
1890,225,Aaron Brown,1970-09-02,348-99-8081,Kansas
1891,1266,Megan Powell,1962-02-21,100-99-6166,Kansas
1892,354,Ivan Conley,1982-01-25,314-85-0309,California
1893,344,Bianca Page,1987-02-22,098-80-3023,New Mexico
1894,1202,Matthew Henry,1981-03-30,143-81-6295,Rhode Island
1895,1233,Wesley Smith,1975-05-17,074-50-7758,Arkansas
1896,1986,Shannon Torres,1983-01-06,334-55-1380,Mississippi
1897,2121,Noah Herman,1964-02-13,063-22-7801,Maine
1898,1684,Christina Morgan,1963-03-05,730-46-5012,Colorado
1899,111,Lisa Williams,1991-07-14,810-63-5641,South Dakota
1900,715,Angela Adams,1973-05-09,294-62-7304,Missouri
1901,869,Deborah Anthony,1980-04-02,510-95-8077,North Dakota
1902,514,Jeffrey Owens,1972-09-05,156-13-6976,Montana
1903,1787,Kevin Howard,1980-05-31,347-28-8767,Kentucky
1904,229,Tina Peters,1959-07-08,868-35-3646,Missouri
1905,1200,Louis Hart,1957-05-09,840-59-5742,Rhode Island
1906,1352,Juan Barry,1964-04-07,374-79-0783,Virginia
1907,1184,Michael Garrett,1965-09-17,767-51-4728,Indiana
1908,896,Justin Miller,1993-08-08,331-43-6228,Nebraska
1909,287,Chad Robinson,1976-08-30,035-38-1062,Rhode Island
1910,763,Daniel Callahan,1979-05-31,290-56-8277,Nevada
1911,609,William Payne,1966-05-25,855-55-6537,New Jersey
1912,993,Alvin Shea,1972-07-30,557-47-5567,Pennsylvania
1913,658,Joseph Cox,1969-06-06,864-35-3058,Missouri
1914,1677,William Miranda,1976-01-14,514-16-8664,New Jersey
1915,890,Christopher Mcintosh,1963-11-11,175-54-6744,New York
1916,876,Ashley Herring,1984-05-21,718-56-7136,California
1917,22,Jeremy Ellis,1961-10-14,585-44-5018,Louisiana
1918,1047,James Miller,1976-08-14,665-13-6770,Vermont
1919,1367,Jimmy Walker,1991-06-13,316-01-8798,California
1920,795,Pamela Huynh,1980-07-02,697-66-6706,Arizona
1921,831,Sherri Nguyen,1963-06-17,312-87-7282,Arkansas
1922,1253,Victor Gonzales,1956-12-20,869-98-6873,Arkansas
1923,934,Kevin Johnson,1990-05-31,255-25-2470,Utah
1924,104,Stephanie Walker,1978-02-06,224-18-3945,Georgia
1925,1362,Matthew Taylor,1968-04-06,078-63-2274,Washington
1926,429,Renee Decker,1988-02-04,024-11-8096,Utah
1927,1903,Jonathan Avila,1965-05-31,659-61-7342,Colorado
1928,1523,Mary Lee,1966-09-02,684-39-1358,West Virginia
1929,33,Andrew Jennings,1988-04-22,363-86-8660,California
1930,1206,Ashley Fernandez,1990-09-14,661-80-6998,Pennsylvania
1931,1011,Thomas Kidd,1982-12-12,023-97-7421,West Virginia
